p_codmes,monto,ctd_prod_rccsf_m01,prom_salvig_entprinc_pp_rccsf_03m,max_usotcrrstsf06m,max_usotcrrstsf03m,prm_lintcribksf06m,lin_tcribksf03m,lin_tcribksf06m,cre_salvig_pp_rccsf_m02,prm_usotcrrstsf06m,prm_lintcribksf03m,prm_usotcrrstsf03m,ratuso_tcrrstsf_m13,promctdprodrccsf3m,ratpct_saldopprcc_m13,promctdprodrccsf6m,ctd_actrccsf_6m,ctd_flgact_rccsf_m01,sld_ep1ppeallsfm01,prm_sldvigrstsf12m,sldtot_tcrsrcf,sldvig_tcrsrcf,flg_lintcrripsaga,flg_svtcrsrcf,flg_sdtcrripsaga,flg_sttcrsrcf,flg_svltcrsrcf,max_camptottlv06m,min_camptottlv06m,frc_camptottlv06m,rec_camptottlv06m,ctd_camptottlv06m,prm_camptottlv06m,max_campecstlv06m,min_campecstlv06m,frc_campecstlv06m,rec_campecstlv06m,ctd_campecstlv06m,prm_campecstlv06m,prob_value,max_camptot06m,min_camptot06m,frc_camptot06m,rec_camptot06m,ctd_camptot06m,prm_camptot06m,max_campecs06m,min_campecs06m,frc_campecs06m,rec_campecs06m,ctd_campecs06m,prm_campecs06m,ing_brt,sexo,flg_notdeseaecs01m,flg_notdeseaecs02m,flg_notdeseaecs03m,sgt_cem,ctd_proac,ctd_cttefeproac,ctd_cttefetot,rng_pst,edad,flg_saltothip12m,flg_saltotppe12m,prm_pctsaltototrent12m,prm_pctsaltotcaja12m,ant_saltot24m,ant_saltot12m,min_difsaltottcr12m,num_incrsaldispefe06m,max_difent12m,num_dismsalppecons06m,seg_un,beta_pctusotcr12m,prm_pctusosaltottcr03m,dsv_saltotppe03m,prm_diasatrrdpn12m,dsv_numentrdlintcr03m,rat_disefepnm01,prm_diasatrrdpn06m,pct_usotcrm01,dsv_numentrdlintcr06m,beta_saltotppe12m,prm_entrd03m,ctd_entrdm01,beta_saltotppe06m,prm_diasatrrd03m,key_value_enc,grp_camptottlv06m_enc,grp_campecstlv06m_enc,grp_camptot06m_enc,grp_campecs06m_enc,region_enc,ubigeo_buro_enc,grp_riesgociiu_enc,target
201911,16700.0,3,0.0,0.779,0.779,12691.318,35241.95,76147.91,0.0,0.618,11747.317,0.728,1.22,3,0.0,3,6,1,0.0,2937.404,2187.13,2187.13,0,1,0,1,1,1,0,2,5,2,1.0,0,0,0,0,0.0,0.0,0.290747106852071,6.0,3.0,6.0,6.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5805.0,1.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,5.0,47.0,0.0,1.0,0.0,0.0,24.0,12.0,-2939.52,2.0,0.0,0.0,2.0,-0.008,0.533,429.36665500000004,0.0,0.0,0.238,0.0,0.54,0.0,-338.459,3.0,3.0,-405.651,0.0,56963,2,0,4,0,3,4,5,0
201910,17800.0,3,0.0,0.805,0.805,11500.0,34500.0,69000.0,0.0,0.68,11500.0,0.757,0.873,3,0.0,3,6,1,0.0,7609.296,0.0,0.0,1,0,1,0,0,2,1,6,6,10,1.667,1,1,6,6,6.0,1.0,0.5648043598265823,11.0,9.0,6.0,6.0,61.0,10.167,2.0,1.0,6.0,6.0,7.0,1.167,3608.0,1.0,0.0,0.0,0.0,6.0,37.0,3.0,3.0,5.0,38.0,0.0,0.0,0.0,0.0,24.0,12.0,-1586.17,0.0,0.0,0.0,2.0,0.001,0.454,429.36665500000004,0.0,0.0,0.0,0.0,0.421,0.0,-304.273,2.0,2.0,-405.651,0.0,6380,4,4,4,4,3,1,5,0
201910,15000.0,8,0.0,0.693,0.693,30845.16,71400.0,185070.96,0.0,0.428,23800.0,0.679,0.955,8,0.0,8,6,1,0.0,27997.544,2578.3,2578.3,1,1,1,1,1,2,0,3,6,4,1.333,2,0,3,6,4.0,1.333,0.6538385869228187,5.0,2.0,6.0,6.0,20.0,3.333,2.0,0.0,4.0,6.0,5.0,1.25,10309.0,1.0,0.0,0.0,0.0,6.0,11.0,1.0,1.0,5.0,48.0,0.0,1.0,9.871,0.0,24.0,12.0,-2563.7,2.0,1.0,0.0,5.0,0.033,0.531,429.36665500000004,0.0,0.0,0.136,0.0,0.518,0.0,-304.273,5.667,6.0,-405.651,0.0,11352,2,2,4,3,4,3,4,0
201910,23600.0,5,8814.467,0.319,0.181,9302.813,27544.61,55816.88,-0.032,0.197,9181.537,0.148,0.724,5,0.988,4,16,3,8531.17,29090.207,76.81,76.81,0,1,0,1,1,1,0,1,5,1,1.0,0,0,0,0,0.0,0.0,0.1478002610116606,4.0,2.0,6.0,6.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4931.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,59.0,0.0,1.0,0.0,0.0,24.0,12.0,-1108.93,0.0,0.0,4.0,2.0,-0.022,0.173,488.97357,1.0,0.0,0.299,0.833,0.159,0.0,689.291,4.0,4.0,1662.339,0.0,34530,2,0,4,0,4,8,4,0
201911,30000.0,5,1406.51,0.173,0.116,29831.873,100737.83,178991.24,-0.115,0.11,33579.277,0.084,2.32,5,0.466,5,12,2,1245.82,4557.999,5056.92,5056.92,1,1,1,1,1,2,0,5,6,6,1.2,2,0,5,6,6.0,1.2,0.626117690758204,9.0,5.0,6.0,6.0,40.0,6.667,2.0,0.0,5.0,6.0,6.0,1.2,5451.0,1.0,0.0,0.0,0.0,6.0,22.0,3.0,3.0,5.0,39.0,0.0,1.0,0.626,0.0,24.0,12.0,-5317.66,1.0,0.0,4.0,2.0,0.003,0.118,130.70762,0.0,0.0,0.112,0.0,0.15,0.0,-134.077,3.0,3.0,-147.625,0.0,52423,3,3,4,3,3,3,5,0
201910,8000.0,2,0.0,0.992,0.888,20000.0,60000.0,120000.0,0.0,0.801,20000.0,0.808,0.862,2,0.0,2,6,1,0.0,26114.748,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.4034970100249326,3.0,3.0,6.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15068.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,5.0,37.0,0.0,1.0,10.792,35.795,24.0,12.0,-17370.39,0.0,1.0,0.0,4.0,-0.052,0.47,429.36665500000004,0.0,0.0,0.0,0.0,0.632,0.4714,-304.273,4.333,5.0,-405.651,0.0,52500,0,0,4,0,4,8,6,1
201910,28000.0,2,0.0,0.095,0.095,4900.0,14700.0,29400.0,0.0,0.063,4900.0,0.063,0.0,2,0.0,1,6,1,0.0,139.79,0.0,0.0,0,0,0,0,0,2,0,5,6,6,1.2,2,0,4,6,5.0,1.25,0.6071127302251871,8.0,3.0,6.0,6.0,31.0,5.167,2.0,0.0,4.0,6.0,5.0,1.25,5557.0,1.0,0.0,0.0,0.0,6.0,14.0,2.0,2.0,5.0,36.0,0.0,0.0,85.562,0.0,24.0,12.0,-139.79,0.0,1.0,0.0,4.0,0.002,0.015,429.36665500000004,0.0,0.0,0.0,0.0,0.0,0.0,-304.273,1.667,1.0,-405.651,0.0,11226,3,3,4,3,3,4,6,0
201909,30000.0,3,0.0,0.588,0.588,29609.697,98270.75,177658.18,0.0,0.154,32756.917,0.277,18.375,3,0.0,3,6,1,0.0,4640.072,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,0,5,6,5.0,1.0,0.6239061362441362,8.0,4.0,6.0,6.0,38.0,6.333,1.0,0.0,5.0,6.0,5.0,1.0,19597.0,1.0,0.0,0.0,0.0,6.0,22.0,3.0,3.0,5.0,32.0,0.0,0.0,0.0,0.0,24.0,12.0,-8489.08,0.0,0.0,0.0,4.0,0.027,0.399,429.36665500000004,0.0,0.4714,0.0,0.0,0.673,0.4714,-304.273,3.0,3.0,-405.651,0.0,57357,4,3,4,3,3,1,3,0
201911,30000.0,4,23826.403,0.741,0.677,9600.0,19200.0,19200.0,0.012,0.673,9600.0,0.632,0.886,3,4.199,3,12,2,34012.0,27136.809,316.38,316.38,0,1,0,1,1,3,0,5,5,8,1.6,0,0,0,0,0.0,0.0,0.3437109181147695,4.0,1.0,6.0,6.0,19.0,3.167,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,1.0,0.0,0.0,0.0,6.0,11.0,2.0,2.0,5.0,60.0,0.0,1.0,0.0,0.0,24.0,12.0,-2132.59,0.0,1.0,3.0,2.0,-0.034,0.534,14114.28319,0.0,0.4714,0.0,0.0,0.454,0.4714,1913.029,2.667,3.0,6718.439,0.0,38946,3,0,4,0,5,10,3,0
201909,15000.0,2,0.0,0.834,0.834,6700.0,20100.0,40200.0,0.0,0.717,6700.0,0.736,0.671,2,0.0,2,6,1,0.0,15319.979,0.0,0.0,0,0,0,0,0,1,0,1,6,1,1.0,1,0,1,6,1.0,1.0,0.3722222247604625,5.0,2.0,6.0,6.0,20.0,3.333,1.0,0.0,1.0,6.0,1.0,1.0,8008.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,5.0,38.0,0.0,1.0,2.708,26.293,24.0,12.0,-7268.01,2.0,2.0,0.0,4.0,0.039,0.539,429.36665500000004,0.0,0.4714,0.537,0.0,0.395,0.89753,2011.93,2.667,3.0,-405.651,0.0,19601,2,2,4,2,5,10,5,1
201911,21400.0,6,10000.64,0.034,0.026,68555.078,203168.43,411330.47,-0.015,0.028,67722.81,0.024,0.885,6,0.976,5,18,3,9854.18,222656.014,0.0,0.0,0,0,0,0,0,2,0,5,6,7,1.4,2,0,2,5,3.0,1.5,0.6638523083227367,8.0,5.0,6.0,6.0,38.0,6.333,2.0,0.0,2.0,5.0,3.0,1.5,14784.0,1.0,0.0,0.0,0.0,6.0,28.0,2.0,2.0,5.0,41.0,1.0,1.0,0.0,0.0,24.0,12.0,-1085.65,0.0,0.0,5.0,5.0,-0.004,0.132,119.38861,0.75,0.0,0.0,1.5,0.129,0.0,-1458.404,2.667,2.0,-145.133,3.0,29238,3,2,4,2,3,3,5,0
201910,19000.0,2,0.0,0.06,0.014,4800.0,20700.0,28800.0,0.0,0.024,6900.0,0.007,0.571,2,0.0,2,6,1,0.0,1100.719,0.0,0.0,0,0,0,0,0,3,0,2,6,4,2.0,2,0,2,6,3.0,1.5,0.3716210439571124,7.0,2.0,6.0,6.0,31.0,5.167,2.0,0.0,2.0,6.0,3.0,1.5,4110.0,1.0,0.0,0.0,0.0,6.0,11.0,1.0,1.0,5.0,35.0,0.0,1.0,0.0,50.0,16.0,12.0,-342.38,0.0,0.0,0.0,2.0,-0.002,0.011,429.36665500000004,0.125,0.0,0.0,0.0,0.023,0.0,43.368,1.333,2.0,-405.651,0.0,44126,2,2,4,2,5,10,5,0
201909,9500.0,5,0.0,0.491,0.491,18500.0,55500.0,111000.0,0.0,0.448,18500.0,0.449,1.038,5,0.0,5,12,2,0.0,112788.472,0.0,0.0,1,0,1,0,0,1,0,5,6,5,1.0,1,0,4,6,4.0,1.0,0.661384639519142,7.0,2.0,6.0,6.0,27.0,4.5,1.0,0.0,4.0,6.0,4.0,1.0,8030.0,1.0,0.0,0.0,0.0,6.0,13.0,3.0,3.0,5.0,59.0,0.0,0.0,0.0,0.0,24.0,12.0,-3519.58,1.0,0.0,5.0,2.0,0.027,0.373,974.65496,0.0,0.0,0.0,0.0,0.396,0.0,-1069.324,3.333,3.0,-1152.507,0.0,39318,3,3,4,3,5,10,3,0
201909,9300.0,2,0.0,0.0,0.0,4333.333,20000.0,26000.0,0.0,0.0,6666.667,0.0,0.0,2,0.0,2,6,1,0.0,0.0,0.0,0.0,1,0,1,0,0,2,1,6,6,8,1.333,1,0,5,6,5.0,1.0,0.2440183085715623,10.0,4.0,6.0,6.0,38.0,6.333,1.0,0.0,5.0,6.0,5.0,1.0,2105.0,1.0,0.0,0.0,0.0,6.0,18.0,1.0,1.0,5.0,34.0,0.0,0.0,0.0,0.0,16.0,11.0,-1170.69,0.0,0.0,0.0,2.0,0.01,0.166,429.36665500000004,0.0,0.0,0.0,0.0,0.091,0.0,-304.273,1.0,1.0,-405.651,0.0,44779,4,3,4,3,5,10,5,0
201909,17900.0,4,4504.013,0.62,0.62,20806.402,60190.55,124838.41,-0.078,0.42,20063.517,0.508,0.563,4,1.055,4,12,2,4154.98,6760.009,872.22,872.22,1,1,1,1,1,1,0,3,6,3,1.0,1,0,2,6,2.0,1.0,0.6708082935040253,6.0,2.0,6.0,6.0,23.0,3.833,1.0,0.0,4.0,6.0,4.0,1.0,6872.0,1.0,0.0,0.0,0.0,6.0,14.0,3.0,3.0,5.0,57.0,0.0,1.0,0.0,0.0,24.0,12.0,-2108.01,0.0,0.0,5.0,4.0,-0.003,0.41,284.13243,0.0,0.0,0.0,0.0,0.36,0.0,-329.508,4.0,4.0,-342.359,0.0,38317,2,2,4,3,2,0,3,0
201910,20200.0,3,0.0,0.205,0.205,10966.667,36000.0,65800.0,0.0,0.155,12000.0,0.169,0.654,3,0.0,3,6,1,0.0,8864.285,0.0,0.0,0,0,0,0,0,3,1,6,6,8,1.333,2,0,4,6,5.0,1.25,0.5953483429025936,7.0,4.0,6.0,6.0,32.0,5.333,2.0,1.0,6.0,6.0,7.0,1.167,4201.0,1.0,0.0,0.0,0.0,6.0,20.0,1.0,1.0,5.0,57.0,0.0,0.0,0.0,0.0,24.0,12.0,-3362.9,0.0,0.0,0.0,2.0,-0.03,0.155,429.36665500000004,0.0,0.0,0.38,0.0,0.129,0.0,-304.273,3.0,3.0,-405.651,0.0,15999,4,3,4,4,3,3,6,0
201911,20300.0,6,62323.427,0.527,0.527,56897.437,155254.62,341384.62,-0.031,0.239,51751.54,0.303,2.44,5,0.887,5,18,3,60412.85,152223.426,12773.23,12773.23,1,1,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.5632042034805519,4.0,2.0,6.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7956.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.0,37.0,1.0,1.0,22.508,49.352,24.0,12.0,-12999.9,1.0,2.0,5.0,2.0,-0.002,0.363,1546.21694,0.0,0.4714,0.076,0.0,0.429,0.4714,-1782.28,5.0,5.0,-1858.093,0.0,51684,0,0,4,0,3,3,6,0
201909,60400.0,4,1451.923,0.342,0.342,24500.0,73500.0,147000.0,-0.497,0.2,24500.0,0.29,1.406,4,0.44,4,12,2,876.01,11316.737,1115.08,1115.08,1,1,1,1,1,2,0,4,6,5,1.25,1,0,2,6,2.0,1.0,0.4370930682930507,10.0,6.0,6.0,6.0,49.0,8.167,1.0,0.0,2.0,6.0,2.0,1.0,9168.0,1.0,0.0,0.0,0.0,6.0,30.0,1.0,1.0,5.0,54.0,0.0,1.0,0.0,0.0,24.0,12.0,-15681.93,0.0,0.0,4.0,2.0,0.014,0.242,407.23222,0.0,0.0,0.0,0.0,0.239,0.37268,-787.245,3.0,3.0,-862.917,0.0,34694,3,2,4,2,3,3,1,0
201910,30000.0,4,0.0,0.019,0.019,30933.333,98900.0,185600.0,0.0,0.003,32966.667,0.006,0.0,3,0.0,3,7,1,0.0,1874.166,18.8,18.8,1,1,1,1,1,3,1,6,6,9,1.5,2,1,6,6,7.0,1.167,0.6800873016474458,6.0,4.0,6.0,6.0,31.0,5.167,2.0,1.0,6.0,6.0,7.0,1.167,5678.0,1.0,0.0,0.0,0.0,6.0,17.0,3.0,3.0,5.0,59.0,0.0,1.0,0.0,0.0,24.0,12.0,-3138.9,0.0,1.0,1.0,1.0,-0.001,0.008,429.36665500000004,0.0,0.4714,0.0,0.0,0.016,0.5,-304.273,2.0,3.0,-405.651,0.0,59845,4,4,4,4,3,3,6,0
201911,24100.0,3,0.0,0.368,0.243,35000.0,144000.0,210000.0,0.0,0.278,48000.0,0.211,1.246,3,0.0,4,8,1,0.0,87513.869,0.0,0.0,0,0,0,0,0,2,0,3,6,5,1.667,2,0,3,6,4.0,1.333,0.6645107736963716,9.0,4.0,6.0,6.0,37.0,6.167,2.0,0.0,3.0,6.0,4.0,1.333,12882.0,1.0,0.0,0.0,0.0,6.0,19.0,2.0,2.0,5.0,43.0,0.0,0.0,0.0,0.0,24.0,12.0,-35058.97,0.0,0.0,2.0,2.0,-0.007,0.246,429.36665500000004,0.0,0.4714,0.0,0.0,0.364,0.37268,-304.273,3.0,3.0,-405.651,0.0,39798,2,2,4,2,3,4,5,0
201911,30000.0,4,0.0,0.214,0.127,15433.333,51900.0,92600.0,0.0,0.1,17300.0,0.056,0.244,4,0.0,3,9,2,0.0,14400.922,0.0,0.0,0,0,0,0,0,3,1,6,6,10,1.667,2,1,6,6,7.0,1.167,0.5801405784383934,11.0,4.0,6.0,6.0,46.0,7.667,2.0,1.0,6.0,6.0,7.0,1.167,6068.0,1.0,0.0,0.0,0.0,6.0,22.0,4.0,4.0,5.0,29.0,0.0,0.0,24.334,0.0,16.0,12.0,-1292.45,0.0,1.0,2.0,2.0,-0.017,0.047,429.36665500000004,0.0,0.0,0.0,0.0,0.038,0.5,-304.273,3.333,3.0,-405.651,0.0,20157,4,4,4,4,3,4,6,0
201909,46000.0,8,0.0,0.458,0.458,119573.073,354580.85,717438.44,0.0,0.293,118193.617,0.37,1.696,8,0.0,8,12,2,0.0,811020.481,0.0,0.0,1,0,1,0,0,1,1,6,6,6,1.0,1,0,4,6,4.0,1.0,0.5195799602169102,8.0,5.0,6.0,6.0,39.0,6.5,1.0,0.0,4.0,6.0,4.0,1.0,23404.0,1.0,0.0,0.0,0.0,6.0,21.0,3.0,3.0,5.0,44.0,1.0,0.0,0.0,0.0,24.0,12.0,-25567.63,1.0,1.0,0.0,5.0,0.004,0.347,429.36665500000004,2.0,0.0,0.0,1.667,0.388,0.0,-304.273,4.0,4.0,-405.651,0.0,2210,4,3,4,3,3,3,4,0
201910,10700.0,4,0.0,0.142,0.142,1500.0,4500.0,9000.0,0.0,0.092,1500.0,0.097,1.778,4,0.0,3,6,1,0.0,608.266,933.17,933.17,1,1,1,1,1,3,0,4,6,6,1.5,2,0,4,6,5.0,1.25,0.5343155066734718,8.0,2.0,6.0,6.0,33.0,5.5,2.0,0.0,4.0,6.0,5.0,1.25,4110.0,1.0,0.0,0.0,0.0,6.0,15.0,1.0,1.0,5.0,29.0,0.0,0.0,0.0,0.0,24.0,11.0,-611.06,0.0,1.0,0.0,1.0,0.006,0.084,429.36665500000004,0.0,0.0,0.0,0.0,0.083,0.37268,-304.273,1.0,1.0,-405.651,0.0,58591,3,3,4,3,4,2,6,0
201909,15000.0,4,0.0,0.306,0.203,81393.087,235822.44,488358.52,0.0,0.143,78607.48,0.112,0.305,4,0.0,4,6,1,0.0,28482.547,0.0,0.0,1,0,1,0,0,2,0,5,6,7,1.4,1,0,3,6,3.0,1.0,0.5713519779963045,7.0,3.0,6.0,6.0,31.0,5.167,1.0,0.0,3.0,6.0,3.0,1.0,13890.0,1.0,0.0,0.0,0.0,6.0,19.0,2.0,2.0,5.0,44.0,0.0,0.0,0.0,0.0,24.0,12.0,-38491.88,1.0,0.0,0.0,2.0,-0.032,0.489,429.36665500000004,0.0,0.0,0.0,0.0,0.465,0.0,-304.273,3.0,3.0,-405.651,0.0,30473,3,2,4,2,3,3,5,0
201910,15000.0,5,2801.63,0.267,0.243,50282.84,163028.47,301697.04,-0.335,0.205,54342.823,0.24,0.979,5,0.534,5,12,2,1864.09,26258.541,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,2,0,5,6,6.0,1.2,0.622041677658817,9.0,4.0,6.0,6.0,34.0,5.667,2.0,0.0,5.0,6.0,6.0,1.2,8185.0,1.0,0.0,0.0,0.0,6.0,16.0,5.0,5.0,5.0,38.0,0.0,1.0,0.0,0.0,24.0,12.0,-5535.52,0.0,0.0,5.0,2.0,0.004,0.325,764.17079,0.0,0.0,0.0,0.0,0.316,0.0,-855.367,2.0,2.0,-916.508,0.0,19054,4,3,4,3,3,3,3,0
201911,53900.0,6,28251.487,0.027,0.027,14250.0,55500.0,85500.0,-0.03,0.014,18500.0,0.009,0.0,6,1.046,5,12,2,27397.12,33919.816,0.0,0.0,1,0,1,0,0,2,0,4,6,6,1.5,1,0,3,6,3.0,1.0,0.6065027581716946,7.0,3.0,6.0,6.0,27.0,4.5,1.0,0.0,3.0,6.0,3.0,1.0,9968.0,1.0,0.0,0.0,0.0,6.0,13.0,2.0,2.0,5.0,37.0,0.0,1.0,0.0,0.325,24.0,12.0,-4754.12,0.0,1.0,5.0,5.0,-0.014,0.015,695.55386,0.833,0.0,0.0,1.667,0.005,0.37268,-1207.613,3.333,3.0,-841.466,0.0,45048,3,2,4,2,3,4,5,0
201910,12700.0,4,4298.003,0.027,0.027,26133.237,85318.03,156799.42,-0.116,0.021,28439.343,0.023,1.125,4,0.704,4,12,2,3799.4,6935.947,481.12,481.12,0,1,0,1,1,2,1,6,6,9,1.5,2,0,5,6,6.0,1.2,0.5512449792442574,7.0,4.0,6.0,6.0,31.0,5.167,2.0,0.0,5.0,6.0,6.0,1.2,4638.0,1.0,0.0,0.0,0.0,6.0,20.0,4.0,4.0,5.0,41.0,0.0,1.0,0.0,0.0,24.0,12.0,-2360.27,0.0,0.0,4.0,2.0,-0.005,0.189,406.19788,0.0,0.0,0.0,0.0,0.199,0.0,-457.278,2.333,3.0,-417.055,0.0,21705,4,3,4,3,4,8,3,0
201909,15800.0,4,0.0,0.0,0.0,36895.52,116161.46,221373.12,0.0,0.0,38720.487,0.0,0.0,4,0.0,4,12,2,0.0,224762.318,0.0,0.0,1,0,1,0,0,2,1,6,6,7,1.167,1,1,6,6,6.0,1.0,0.6191911054342336,6.0,3.0,6.0,6.0,27.0,4.5,1.0,1.0,6.0,6.0,6.0,1.0,6962.0,1.0,0.0,0.0,0.0,6.0,16.0,4.0,4.0,5.0,33.0,1.0,0.0,0.0,0.0,24.0,12.0,-5582.26,0.0,0.0,0.0,2.0,-0.003,0.584,429.36665500000004,0.0,0.0,0.0,0.0,0.645,0.0,-304.273,2.0,2.0,-405.651,0.0,62168,4,4,4,4,3,4,4,0
201909,62600.0,5,1889.805,0.059,0.035,47133.333,145400.0,282800.0,0.0,0.036,48466.667,0.028,1.778,5,0.0,5,11,1,0.0,13631.648,257.26,257.26,1,1,1,1,1,1,1,6,6,6,1.0,1,0,5,6,5.0,1.0,0.5807108676671269,6.0,4.0,6.0,6.0,30.0,5.0,1.0,0.0,5.0,6.0,5.0,1.0,11121.0,1.0,0.0,0.0,0.0,6.0,19.0,5.0,5.0,5.0,60.0,0.0,1.0,0.0,0.0,24.0,12.0,-18825.95,0.0,1.0,5.0,2.0,0.0,0.063,625.035,0.0,0.4714,0.0,0.0,0.072,0.4714,-1190.214,3.667,5.0,-1230.884,0.0,10314,4,3,4,3,3,3,5,0
201909,8000.0,4,3810.797,0.0,0.0,4800.0,14400.0,19200.0,-0.091,0.0,4800.0,0.0,0.0,4,1.0,3,11,2,3571.33,2664.274,0.0,0.0,1,0,1,0,0,1,0,1,1,1,1.0,0,0,0,0,0.0,0.0,0.3422388622760272,4.0,1.0,6.0,6.0,17.0,2.833,1.0,0.0,1.0,5.0,1.0,1.0,1976.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,5.0,57.0,0.0,1.0,54.545,0.0,18.0,12.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,169.3285,0.0,0.0,0.0,0.0,0.0,0.76376,267.78,1.0,1.0,-280.115,0.0,20136,1,0,4,2,5,10,5,0
201909,11600.0,6,0.0,0.059,0.038,24619.348,71094.86,147716.09,0.0,0.03,23698.287,0.032,1.0,6,0.0,6,12,2,0.0,13370.127,1510.03,1510.03,1,1,1,1,1,1,0,2,6,2,1.0,1,0,1,6,1.0,1.0,0.5409848644628069,7.0,3.0,6.0,6.0,29.0,4.833,1.0,0.0,3.0,6.0,3.0,1.0,4952.0,1.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,5.0,40.0,1.0,0.0,0.0,0.0,24.0,12.0,-2469.95,0.0,0.0,0.0,5.0,-0.008,0.15,429.36665500000004,2.583,0.0,0.0,0.0,0.14,0.0,-304.273,4.0,4.0,-405.651,0.0,5785,2,2,4,2,4,8,3,0
201910,23100.0,2,0.0,0.09,0.046,6000.0,18000.0,18000.0,0.0,0.036,6000.0,0.015,0.0,2,0.0,1,5,1,0.0,361.92,0.0,0.0,1,0,1,0,0,3,0,2,6,4,2.0,2,0,1,6,2.0,2.0,0.5628452456302262,11.0,0.0,5.0,6.0,37.0,7.4,2.0,0.0,1.0,6.0,2.0,2.0,3871.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,0.0,5.0,5.0,-265.62,0.0,1.0,0.0,2.0,-0.004,0.041,429.36665500000004,0.0,0.0,0.0,0.0,0.088,0.74536,-304.273,1.333,1.0,-405.651,0.0,50729,2,2,3,2,4,8,5,0
201910,25200.0,6,0.0,0.227,0.192,57740.557,170225.89,346443.34,0.0,0.193,56741.963,0.175,0.84,6,0.0,6,10,1,0.0,26938.078,0.0,0.0,1,0,1,0,0,3,0,2,6,4,2.0,1,0,1,6,1.0,1.0,0.6281303161885262,7.0,2.0,6.0,6.0,30.0,5.0,1.0,0.0,1.0,6.0,1.0,1.0,7995.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,50.0,0.0,0.0,0.0,0.0,24.0,12.0,-4876.63,1.0,0.0,3.0,2.0,-0.012,0.267,429.36665500000004,0.0,0.0,0.0,0.0,0.243,0.0,-304.273,3.667,4.0,-405.651,0.0,4404,2,2,4,2,3,3,1,0
201910,8400.0,5,0.0,0.453,0.355,34102.36,101123.3,204614.16,0.0,0.376,33707.767,0.321,0.971,5,0.0,4,6,1,0.0,9589.159,6389.84,6389.84,1,1,1,1,1,1,0,1,6,1,1.0,0,0,0,0,0.0,0.0,0.4269188024858688,6.0,2.0,6.0,6.0,26.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,3677.0,1.0,0.0,0.0,0.0,6.0,14.0,1.0,1.0,5.0,37.0,0.0,1.0,0.0,0.0,24.0,12.0,-4045.01,1.0,1.0,0.0,2.0,0.009,0.535,429.36665500000004,0.0,0.0,0.027,0.0,0.502,0.4714,-837.553,5.0,5.0,-405.651,0.0,41089,2,0,4,0,3,3,6,0
201910,8800.0,2,0.0,0.0,0.0,4066.667,13800.0,24400.0,0.0,0.0,4600.0,0.0,0.0,2,0.0,2,6,1,0.0,17.485,0.0,0.0,1,0,1,0,0,2,0,2,6,3,1.5,2,0,2,6,3.0,1.5,0.5792839550355888,4.0,3.0,6.0,6.0,20.0,3.333,2.0,0.0,2.0,6.0,3.0,1.5,2483.0,1.0,0.0,0.0,0.0,6.0,12.0,1.0,1.0,5.0,68.0,0.0,0.0,0.0,0.0,24.0,12.0,-869.9,0.0,0.0,0.0,5.0,-0.011,0.066,429.36665500000004,4.636,0.0,0.0,0.0,0.052,0.0,-304.273,1.0,1.0,-405.651,0.0,8808,2,2,4,2,3,3,5,0
201911,6600.0,2,0.0,0.732,0.732,54175.884,159901.68,270879.42,0.0,0.408,53300.56,0.72,0.969,2,0.0,3,6,1,0.0,28538.255,36640.09,36640.09,1,1,1,1,1,2,0,2,2,3,1.5,0,0,0,0,0.0,0.0,0.3743672433576497,7.0,1.0,6.0,6.0,25.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,5237.0,1.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,24.0,12.0,-3279.16,0.0,0.0,0.0,5.0,0.029,0.623,429.36665500000004,0.0,0.0,0.0,0.0,0.613,1.41421,-304.273,2.0,2.0,-405.651,0.0,35877,1,0,4,0,3,3,5,0
